Month,Date,Country,Gateway,Telco,Shortcode,Keyword,Offer ID,Affiliate ID,Total Sales,ECPA,Day 1,Week 1,Month 3 (A),Month 3 (P),Month 4 (A),Month 4 (P),Month 5 (A),Month 5 (P),Month 6 (A),Month 6 (P)
2022/10,2022-10-03,thailand,macrokiosk,ais,4541560,b1,85,385,187,0.127659574,0.00237672,0.007724341,0.044802866,0.04362462,0.049355937,0.048597284,0.054131838,0.056347467,0.058609589,0.05798669
2023/4,2023-04-02,uae,tpay,etisalat,1151,ed,478,323,93,1.413043478,0.147069787,0.172035871,0.940751047,0.51615435,1.099188207,0.596915,1.235081201,0.6510014,1.25685236,0.7016151
2023/12,2023-12-27,egypt,mondiamedia,etisalat,7786,a4a,347,192,45,0.04,0.000585528,0.00365955,0.017935084,0.02540809,0.017935084,0.027346872,0.017935084,0.032292098,0.017935084,0.031828396
2023/10,2023-10-25,indonesia,macrokiosk,satelindo,95799,lucu1,578,372.0,236,0.201694915,0.005265753,0.006318904,0.030314093,0.024000525,0.034466124,0.025704883,0.043390881,0.03043338,0.043598476,0.029807188
2022/11,2022-11-19,thailand,macrokiosk,ais,4541583,b6,91,151,453,0.16,0.010717633,0.018268693,0.071867388,0.07454884,0.086845117,0.084170304,0.102897679,0.09399782,0.112751741,0.10165326
2022/12,2022-12-13,malaysia,maxis,maxis,32775,d40,53,378,184,1.0,0.161561765,0.344196803,1.374324285,1.3839363,1.588473353,1.6515713,1.777203198,1.9148312,1.813871591,2.1179945
2022/11,2022-11-15,saudiarabia,tpay,mobily,42003,ed,49,206,57,0.350877193,0.006746828,0.076464056,0.303556468,0.37485832,0.319318011,0.40505722,0.357594473,0.4409458,0.362096342,0.4749032
2023/3,2023-03-20,palestine,mondiamedia,jawwal,8897001,mx,111,151,65,0.161538462,0.011808126,0.020073814,0.137239931,0.10525914,0.141888648,0.113193825,0.159467779,0.12931155,0.164006145,0.14077735
2023/4,2023-04-05,jordan,comviva,zain,90910,mx,373,192,91,0.835164835,0.092945749,0.135591445,0.377201725,0.4279521,0.420205852,0.52640224,0.446478987,0.5869207,0.465827957,0.631883
2022/12,2022-12-26,jordan,tpay,umniah,91825,fp,252,353,440,0.05,0.009488212,0.023211342,0.052335114,0.07362881,0.056056088,0.08172375,0.058493968,0.08697365,0.061955829,0.09260191
2023/12,2023-12-22,egypt,mondiamedia,etisalat,7786,pz,994,151,451,0.072062084,0.00384131,0.009347674,0.054682047,0.043236677,0.054941195,0.048144728,0.054941195,0.05583518,0.054941195,0.05742962
2023/11,2023-11-06,egypt,mondiamedia,orange,7810,a4a,1265,462,138,0.092142857,0.002972141,0.004160998,0.011678942,0.017113999,0.014947558,0.017671436,0.015631204,0.021339558,0.015631204,0.019918382
2023/4,2023-04-01,jordan,mondiamedia,orange,8896201,gz,704,442,147,0.181208054,0.027962693,0.047536579,0.218070018,0.24281046,0.322915339,0.27520633,0.339708345,0.31446058,0.339708345,0.34413302
2023/9,2023-09-12,egypt,mondiamedia,etisalat,7786,a4a,347,383.0,36,0.041666667,0.013170797,0.014135448,0.068788289,0.07123417,0.098768925,0.07827433,0.111735378,0.081142455,0.117004312,0.086604714
2023/10,2023-10-31,jordan,tpay,orange,99222,fp,1430,484.0,31,0.217741935,0.036658544,0.155849205,0.183354742,0.111251935,0.183354742,0.12918578,0.183354742,0.11514248,0.183354742,0.11081247
2023/10,2023-10-15,egypt,mondiamedia,we,4036,a4a,1265,462.0,31,0.031034483,0.038484185,0.1250736,0.502257475,0.6352498,0.512815682,0.6718351,0.516663777,0.7292031,0.517296157,0.73505783
2023/5,2023-05-12,malaysia,forestinteractive,xox,38880,bb,71,297,46,0.869565217,0.508814076,0.650151319,1.339232961,1.408738,1.506223855,1.6564084,1.655200734,1.8460441,1.828776933,1.9640522
2023/9,2023-09-05,qatar,tpay,vodafone,97814,tmg,1169,429.0,66,0.5,0.0,0.040339572,0.075852834,0.16521806,0.075852834,0.23679614,0.075852834,0.2708848,0.075852834,0.30413365
2022/11,2022-11-09,qatar,actel,vodafone,97710,amt,33,298,34,0.205882353,0.010047363,0.024400738,0.097031407,0.0771755,0.115480695,0.08549654,0.115480695,0.089750856,0.115480695,0.09600811
2023/11,2023-11-16,iraq,iraqcom,asiacell,2920,1,3742,507,62,0.484375,0.0,0.036402647,0.242917238,0.23391551,0.279357011,0.26453468,0.286479828,0.29127085,0.286479828,0.3145088
2023/3,2023-03-29,malaysia,maxis,maxis,32775,d40,53,378,401,1.50129199,0.236067218,0.387097218,1.66653671,1.4908239,1.972209618,1.743308,2.231906182,1.9832531,2.441451146,2.1611817
2023/12,2023-12-15,malaysia,maxis,maxis,32775,d48,1776,511,65,1.523809524,0.171163956,0.237727717,0.761454907,0.73100924,0.806525922,0.8109425,0.806525922,0.83686244,0.806525922,0.8493273
2023/1,2023-01-16,jordan,tpay,umniah,91825,fp,373,342,31,0.033333333,0.021857079,0.052821273,0.329601637,0.11687781,0.438871624,0.12273425,0.548095441,0.1270856,0.639112718,0.13788585
2022/11,2022-11-01,malaysia,dcbumobile,umobile,12668,gs,90,238,97,2.0,0.719120128,1.060146168,3.256239665,2.8153524,3.780092495,3.1974792,4.061285965,3.5052917,4.394166677,3.6803484
2022/10,2022-10-13,palestine,mondiamedia,ooredoo,7902,a4,111,353,168,0.4375,0.045860501,0.124646489,0.675783967,0.5138608,0.80105859,0.62040573,0.898188343,0.76317865,0.960117039,0.81451595
2022/12,2022-12-22,qatar,tpay,vodafone,97814,ed,153,470,37,0.7,0.019402207,0.033953862,0.201808199,0.1748952,0.209113744,0.17912467,0.250602984,0.20420414,0.250602984,0.22083479
2023/7,2023-07-22,oman,actel,ooredoo,92014,mz,900,195,178,1.182485876,0.04421651,0.101128849,0.302882776,0.2989935,0.343535678,0.3330584,0.394613485,0.37548918,0.415755012,0.3903498
2023/8,2023-08-30,jordan,mondiamedia,orange,8896201,gz,1200,442.0,305,0.348529412,0.051270804,0.303080195,2.074491167,1.5203075,2.087968648,1.5963944,2.087968648,1.5936298,2.087968648,1.5676992
2023/12,2023-12-09,malaysia,maxis,maxis,32775,d43,1000087,451,406,1.8,0.168985761,0.313613215,1.101043132,1.0043201,1.206187688,1.0655372,1.206187688,1.0710659,1.206187688,1.0663726
2022/12,2022-12-21,palestine,mondiamedia,jawwal,8897001,mx,115,473,34,0.220588235,0.021636594,0.028848793,0.331276174,0.1043125,0.409192647,0.11700456,0.473632468,0.13052748,0.523329484,0.14423916
2022/10,2022-10-05,malaysia,dcbumobile,umobile,12668,gs,190,151,35,2.0,0.733232678,0.963677234,2.596650669,2.7348957,2.972291928,3.082353,3.243541408,3.3629317,3.524958047,3.5283508
2022/12,2022-12-23,egypt,mondiamedia,etisalat,7786,a4a,347,151,134,0.03358209,0.002963593,0.008180935,0.033386871,0.039179076,0.045137879,0.04341135,0.057928814,0.05047702,0.070642987,0.05160305
2023/4,2023-04-01,jordan,tpay,umniah,91825,fp,252,353,84,0.107142857,0.013441943,0.03293276,0.105497101,0.080647215,0.13036119,0.090237044,0.175440831,0.09769716,0.186885558,0.10412546
2023/10,2023-10-10,jordan,comviva,zain,90910,gt,1200,442.0,365,0.325051125,0.068499405,0.096208051,0.359457924,0.38628298,0.430962729,0.46309212,0.489046819,0.5256901,0.513687467,0.55754876
2023/5,2023-05-07,malaysia,forestinteractive,xox,38880,bb,71,297,172,0.74127907,0.4044546,0.933647534,2.7139994,2.0657167,3.042212477,2.2686832,3.4087907,2.431798,3.638403502,2.541248
2022/12,2022-12-27,thailand,macrokiosk,ais,4541583,b6,91,228,62,0.129032258,0.019241589,0.032823646,0.190096331,0.10889466,0.227385855,0.119891115,0.273433827,0.13064529,0.30678312,0.14655647
2023/3,2023-03-15,egypt,mondiamedia,etisalat,7786,a4a,491,353,197,0.042639594,0.003330171,0.010779906,0.067528614,0.03976853,0.073185601,0.044098973,0.075284492,0.051255405,0.082912524,0.05244948
2022/12,2022-12-26,greece,datasms,vodafone,19577,gb,317,355,123,1.145833333,0.324210982,0.835840582,2.45690464,1.855558,2.45690464,1.8645722,2.45690464,1.8766034,2.45690464,1.8936524
2023/1,2023-01-01,palestine,mondiamedia,jawwal,8897001,pz,117,438,46,0.114130435,0.017336066,0.04767418,0.321303406,0.19293472,0.355292734,0.21963277,0.404242658,0.2400822,0.408348182,0.24876434
2022/10,2022-10-13,thailand,macrokiosk,ais,4541560,b1,85,336,68,0.058823529,0.001633995,0.004901986,0.066760435,0.038378,0.074002802,0.042476863,0.079505549,0.04941918,0.083006056,0.05045273
2022/12,2022-12-24,jordan,comviva,zain,90910,mx,374,470,43,0.288372093,0.075540938,0.131040402,0.419470558,0.38284934,0.496607476,0.41378924,0.558317011,0.4545411,0.619987435,0.48071232
2022/10,2022-10-09,malaysia,dcbumobile,umobile,12668,gs,90,174,95,2.0,0.733232678,1.041962227,3.079477593,2.864553,3.487629655,3.2782638,3.886096858,3.6270947,4.142129238,3.8314548
2023/10,2023-10-06,malaysia,maxis,maxis,32775,xbb,1401,151.0,41,1.523809524,0.11220473,0.179527568,1.385187489,0.73858964,1.579599204,0.85377294,1.774347094,1.0002012,1.886632027,1.086755
2022/10,2022-10-15,greece,datasms,cosmote,19577,mx,20,353,60,1.6,0.219171794,0.46857418,3.017069676,1.4469701,3.724710823,1.6353061,4.213863421,1.8043957,4.809775425,1.9050826
2023/10,2023-10-26,malaysia,maxis,maxis,33186,fnp,1495,382.0,67,2.0,0.532453,0.532453,4.291995224,3.8383055,5.146047373,4.417096,5.609850632,4.750804,5.609850632,4.849251
2023/8,2023-08-25,oman,actel,ooredoo,92014,ga,1129,503,81,1.5,0.175085085,0.325163374,1.485619664,1.1179378,1.754205278,1.2555748,1.996649479,1.3679383,2.189904496,1.4405607
2022/10,2022-10-07,oman,actel,omantel,92895,d,51,319,213,1.953488372,0.115247054,0.272324519,1.27446117,1.2507383,1.447749276,1.426635,1.580070923,1.6078663,1.650062323,1.7028077
2023/6,2023-06-15,jordan,mondiamedia,orange,8896201,mx,815,484,42,0.166666667,0.009778672,0.039114688,0.200599986,0.12925622,0.200599986,0.14596343,0.200599986,0.17188388,0.200599986,0.19986556
2022/10,2022-10-25,thailand,macrokiosk,ais,4541583,b6,91,228,31,0.125,0.021505485,0.071610553,0.263144612,0.16795148,0.295493646,0.1614232,0.307287816,0.1795416,0.314966349,0.18999144
2022/12,2022-12-25,uae,tpay,etisalat,1151,ed,219,323,38,1.105263158,0.085669079,0.137064016,0.839225759,0.65262103,0.918654064,0.7316068,0.937405883,0.80058485,1.020740607,0.85150194
2023/10,2023-10-29,uae,mondiamedia,etisalat,1741,gd,1011,206.0,60,2.0,0.006534097,0.241765866,1.299855571,1.3715999,1.519295213,1.5548116,1.646711475,1.7388396,1.646711475,1.8305542
2023/5,2023-05-08,oman,mondiamedia,ooredoo,92023,a4a,875,353,86,1.465116279,0.129108364,0.211163902,0.485455922,0.6323809,0.548005325,0.72111785,0.59850837,0.8017054,0.618602487,0.85637474
2023/12,2023-12-27,malaysia,maxis,maxis,33186,fnp,1000089,523,270,2.5,0.53653825,0.53653825,2.969454264,2.9094892,2.969454264,3.038563,2.969454264,3.0584126,2.969454264,2.962494
2023/6,2023-06-24,malaysia,dcbumobile,umobile,12668,gs,90,210,47,2.0,0.73664825,1.093119556,3.023095641,2.8345068,3.472287966,3.1833572,3.731746228,3.4586582,3.993966645,3.6218562
2023/12,2023-12-06,egypt,mondiamedia,vodafone,7785,prizeo,1487,147,37,0.310810811,0.088084179,0.157926669,0.350103759,0.4765341,0.402027253,0.5387336,0.402027253,0.57365906,0.402027253,0.5814326
2023/11,2023-11-04,malaysia,maxis,maxis,32775,bab8,1313,500,109,1.486238532,0.130321634,0.235688061,0.865959976,0.80003625,1.027853366,0.8738544,1.133442409,0.89851844,1.133442409,0.90723324
2023/11,2023-11-11,malaysia,maxis,maxis,32775,bab8,1313,500,100,1.489795918,0.114849406,0.244810576,1.079076997,0.8475505,1.257364613,0.92820674,1.31386435,0.9635571,1.31386435,0.9796845
2023/6,2023-06-06,oman,mondiamedia,ooredoo,92023,mobf,1000049,475,126,3.0,0.041128853,0.152372607,0.743435052,0.6078842,0.829999529,0.68003196,0.844498278,0.72823155,0.915402849,0.73579
2023/10,2023-10-17,egypt,mondiamedia,orange,7810,a4a,491,511.0,65,0.049230769,0.005047349,0.010094698,0.023554954,0.028695382,0.024816685,0.031181648,0.027340147,0.036633052,0.027340147,0.036548838
2023/5,2023-05-01,palestine,mondiamedia,jawwal,8897001,mx,111,151,52,0.144230769,0.021086121,0.061752211,0.450869538,0.25821146,0.484688642,0.300571,0.534379172,0.31715882,0.572731542,0.3395055
2023/12,2023-12-19,malaysia,maxis,maxis,32775,d43,1000087,451,413,1.8,0.137686368,0.372651148,1.243787596,1.1543527,1.277228387,1.2290156,1.277228387,1.2604313,1.277228387,1.256032
2023/9,2023-09-28,malaysia,maxis,maxis,32775,xde,871,151.0,36,1.485714286,0.094827586,0.171906584,1.080628762,0.87405974,1.291886971,1.00845,1.420718521,1.1503785,1.630059757,1.2435111
2023/7,2023-07-26,kuwait,comviva,ooredoo,1695,gameknight,502,210,63,0.634920635,0.143521767,0.165849598,0.232713051,0.34363052,0.232713051,0.37182525,0.261284875,0.3859058,0.264459982,0.40135738
2023/10,2023-10-04,egypt,mondiamedia,orange,7810,pz,994,151.0,418,0.148325359,0.004562085,0.013440981,0.083792421,0.08659865,0.10057543,0.096086174,0.117486895,0.11297185,0.129964952,0.12732045
2023/1,2023-01-23,jordan,mondiamedia,orange,8896201,gz,375,319,57,0.168421053,0.014424896,0.032456017,0.082913181,0.14999655,0.086518896,0.18496376,0.108134908,0.21572381,0.158602736,0.24140441
2023/8,2023-08-23,kenya,socialcom,safaricom,62092,5,1136,494,102,0.298039216,0.003724939,0.009312347,0.032654144,0.029064097,0.039607025,0.03161177,0.040747521,0.037119947,0.044090326,0.0370783
2023/12,2023-12-03,malaysia,maxis,maxis,33186,fnp,1495,210,100,2.0,0.53653825,0.53653825,2.660878537,2.4687839,2.775970593,2.6304529,2.775970593,2.679284,2.775970593,2.6439588
2023/1,2023-01-31,egypt,mondiamedia,etisalat,7786,a4a,347,151,360,0.029166667,0.004945223,0.009503231,0.050497557,0.04691866,0.066109758,0.052439928,0.071697739,0.060697325,0.081859788,0.06271681
2023/2,2023-02-13,egypt,mondiamedia,etisalat,7786,a4a,347,353,49,0.030612245,0.006149367,0.006149367,0.017169445,0.032405376,0.017471869,0.03550952,0.017471869,0.04153218,0.019084641,0.04187625
2023/2,2023-02-02,jordan,comviva,zain,90910,mx,374,319,502,0.3384,0.076459173,0.121687613,0.368284539,0.38316622,0.397223652,0.4613279,0.419870115,0.5285627,0.433149008,0.5702776
2023/3,2023-03-12,qatar,actel,ooredoo,92875,sf,363,442,168,1.178571429,0.143022699,0.230953771,0.847510094,0.86758566,0.982109998,0.98246497,1.074871936,1.0884054,1.162691288,1.1524119
2022/12,2022-12-06,palestine,mondiamedia,jawwal,8897001,pz,117,438,141,0.227112676,0.013767967,0.031883713,0.133807573,0.155825,0.139956521,0.17644206,0.145501563,0.19459906,0.147584538,0.20608899
2023/7,2023-07-13,poland,mondiamedia,orange,80715,gamo,475,440,43,1.627906977,0.0,0.271487126,2.260981909,1.6144534,2.729950235,1.7758296,3.270763095,1.9615364,3.687380272,2.038204
2023/12,2023-12-06,egypt,mondiamedia,etisalat,7786,a4a,970,500,550,0.054545455,0.002179761,0.004646963,0.030897559,0.017821431,0.032172569,0.018496685,0.032172569,0.022273727,0.032172569,0.020934224
2022/12,2022-12-21,uae,tpay,etisalat,1151,ed,129,308,147,1.619047619,0.211915963,0.346658369,1.325837023,1.1073279,1.481079502,1.2522109,1.652409845,1.3875719,1.795091723,1.4670517
2023/8,2023-08-11,egypt,mondiamedia,etisalat,7786,a4a,968,151,44,0.061363636,0.003592082,0.003648208,0.047203887,0.023578495,0.050684362,0.025212571,0.050684362,0.029876083,0.050684362,0.029201172
2023/3,2023-03-24,egypt,mondiamedia,etisalat,7786,a4a,347,463,1512,0.038690476,0.001051823,0.003646741,0.020590304,0.018784195,0.024258839,0.0196198,0.027818295,0.023545086,0.031350721,0.022316724
2023/4,2023-04-25,egypt,mondiamedia,etisalat,7786,a4a,491,151,32,0.0375,0.005321458,0.022933974,0.111070874,0.07419023,0.124457736,0.0816907,0.136089801,0.08423448,0.140486455,0.09025468
2023/3,2023-03-05,egypt,mondiamedia,etisalat,7786,a4a,347,353,35,0.028571429,0.0024913,0.0024913,0.009093162,0.020191163,0.009898538,0.021261089,0.012227565,0.025403023,0.018930647,0.024337076
2022/10,2022-10-13,oman,actel,omantel,92931,sub,237,151,43,0.790697674,0.06524285,0.086990467,0.239206838,0.2176064,0.260953043,0.23968792,0.260953043,0.26267213,0.260953043,0.28385845
2022/12,2022-12-09,palestine,mondiamedia,jawwal,8897001,mx,111,151,39,0.038461538,0.01676682,0.050300459,0.213298358,0.18250659,0.23305103,0.19824362,0.251109048,0.21806166,0.277073201,0.23201497
2023/1,2023-01-18,greece,datasms,vodafone,19577,mx,20,458,209,1.722488038,0.282501009,0.743048873,1.384565681,1.516967,1.384565681,1.499968,1.384565681,1.5283723,1.384565681,1.5333602
2022/12,2022-12-21,egypt,mondiamedia,etisalat,7786,a4a,347,353,47,0.031914894,0.001763575,0.018903334,0.025158466,0.10765563,0.025158466,0.11731806,0.025158466,0.1303482,0.02671051,0.13920838
2023/1,2023-01-01,malaysia,dcbumobile,umobile,12668,gs,90,438,57,2.5,0.771850184,1.015592347,3.141682089,3.0118861,3.654212709,3.4939063,4.055395011,3.8850417,4.365562695,4.151404
2023/1,2023-01-06,palestine,mondiamedia,ooredoo,7902,a4,111,151,40,0.2625,0.059809426,0.124602971,0.58408229,0.35318786,0.774669263,0.4319771,0.867674118,0.50170505,0.877142832,0.55206114
2023/10,2023-10-31,egypt,mondiamedia,etisalat,7786,a4a,491,511.0,33,0.096969697,0.004789985,0.00576302,0.032697563,0.023440212,0.037885908,0.025051251,0.039066473,0.02969347,0.039066473,0.029002592
2023/7,2023-07-30,malaysia,maxis,maxis,32775,bab2,868,500,44,1.512195122,0.161269906,0.20481917,0.846201443,0.83297354,0.997825633,0.9481917,1.074932351,1.0538766,1.121307199,1.1234332
2023/11,2023-11-13,malaysia,maxis,maxis,32775,xbb,1401,151,45,1.422222222,0.120894111,0.228355544,0.747371179,0.8443,0.901225421,0.9714934,0.975628366,1.0360321,0.975628366,1.0820826
2023/9,2023-09-20,jordan,mondiamedia,zain,97970,flix,1029,486.0,35,0.2,0.011765893,0.023531785,0.070495869,0.05135535,0.070495869,0.055254433,0.070495869,0.05195108,0.070495869,0.05055146
2023/12,2023-12-11,egypt,mondiamedia,etisalat,7786,a4a,347,75,70,0.071428571,0.005363854,0.005457957,0.020861149,0.028975174,0.021788736,0.031508036,0.021788736,0.03700252,0.021788736,0.036950603
2023/8,2023-08-09,oman,mondiamedia,omantel,92729,gz,1058,428,50,1.3,0.028227419,0.178773656,1.126103634,1.0502301,1.355090957,1.1728474,1.626905538,1.3020269,1.78813024,1.3680786
2023/3,2023-03-21,malaysia,dcbumobile,umobile,12668,gs,90,297,31,2.0,0.757660182,1.222032552,2.749072795,2.9703925,2.820096597,3.3194988,2.988713369,3.593381,3.084636341,3.7356224
2023/3,2023-03-27,saudiarabia,tpay,mobily,42003,ed,223,210,90,0.5,0.001426038,0.067013982,0.315173327,0.33029008,0.352272723,0.3632346,0.387939115,0.4091726,0.407910445,0.43404117
2023/6,2023-06-24,egypt,mondiamedia,etisalat,7786,a4a,491,151,48,0.04375,0.003344526,0.005142214,0.038022556,0.029247805,0.041932851,0.03182607,0.043884765,0.03736254,0.04833675,0.037342094
2023/3,2023-03-12,egypt,mondiamedia,etisalat,7786,a4a,347,353,225,0.029017857,0.003146429,0.007985158,0.025869841,0.03898072,0.035810533,0.04317996,0.036959174,0.05021508,0.041732263,0.051318213
2023/12,2023-12-21,egypt,mondiamedia,orange,7810,gz,1117,486,55,0.054545455,0.004474757,0.016407442,0.031683079,0.053730316,0.031683079,0.060386036,0.031683079,0.069692284,0.031683079,0.07249811
2023/2,2023-02-04,qatar,actel,ooredoo,92875,sf,363,442,84,2.4,0.146039385,0.223708855,0.988370451,0.6455006,1.199516586,0.7061468,1.378062177,0.7645667,1.514807126,0.7913008
2023/1,2023-01-16,jordan,comviva,zain,90910,mx,373,342,37,0.351351351,0.069933433,0.093244577,0.26444534,0.27628303,0.281478005,0.36169457,0.315543336,0.38899827,0.315543336,0.4202753
2023/10,2023-10-25,malaysia,maxis,maxis,33187,goz,1494,402.0,42,2.0,0.532453,0.532453,3.960437091,3.5353494,4.507415559,3.9217544,4.856771875,4.11604,4.856771875,4.155737
2023/6,2023-06-10,egypt,mondiamedia,etisalat,7786,pz,213,319,32,0.045454545,0.002469804,0.02824838,0.190385893,0.12576151,0.240921439,0.12925899,0.282199258,0.13981554,0.319133967,0.14954472
2023/5,2023-05-10,iraq,iraqcom,asiacell,2920,1,3742,104,36,0.125,0.0,0.029322266,0.221209641,0.2753423,0.262073825,0.3346499,0.287948774,0.37238652,0.328759658,0.3979011
2023/5,2023-05-29,jordan,tpay,umniah,91825,fp,373,378,72,0.6,0.01411404,0.032919507,0.231283055,0.13172542,0.25013189,0.1490651,0.2760103,0.1605335,0.294831674,0.16901237
2023/3,2023-03-25,saudiarabia,actel,mobily,606068,98,741,442,38,0.65,0.004347607,0.017390426,0.117403073,0.121859506,0.130453481,0.14104782,0.143501643,0.15661076,0.147851484,0.1739838
2023/11,2023-11-05,jordan,comviva,zain,90910,gt,1200,442,837,0.266201805,0.075145823,0.108438276,0.443593646,0.38237694,0.524173334,0.42854294,0.572824674,0.45277166,0.572824674,0.47031704
2023/10,2023-10-09,jordan,mondiamedia,orange,8896201,gz,1200,442.0,797,0.439860583,0.057231953,0.311939926,1.024088274,0.9123203,1.031307372,0.9507988,1.032596926,0.9473272,1.032854945,0.9467126
2023/12,2023-12-07,thailand,macrokiosk,ais,4541710,f10,1614,372,291,0.116027875,0.012270166,0.038037514,0.132976206,0.11472719,0.138215406,0.112774715,0.138215406,0.122484416,0.138215406,0.11478352
2023/3,2023-03-10,malaysia,dcbumobile,umobile,12668,gs,90,297,31,2.0,0.757660182,1.197591901,3.31630684,2.9320836,3.5056154,3.2818794,3.529113508,3.5583625,3.529113508,3.7051494
2023/3,2023-03-26,jordan,comviva,zain,90910,mx,374,463,43,0.528571429,0.042425305,0.042425305,0.144226482,0.13282806,0.185083734,0.14246511,0.185083734,0.15921128,0.200539441,0.1630857
